client_id,emp_var_rate,cons_price_idx,euribor_three_months,number_employed
9017,1.4,94.465,4.866,5228.1
9018,1.4,94.465,4.866,5228.1
9019,1.4,94.465,4.866,5228.1
9020,1.4,94.465,4.866,5228.1
9021,1.4,94.465,4.866,5228.1
9022,1.4,94.465,4.866,5228.1
9023,1.4,94.465,4.866,5228.1
9024,1.4,94.465,4.866,5228.1
9025,1.4,94.465,4.866,5228.1
9026,1.4,94.465,4.866,5228.1
9027,1.4,94.465,4.866,5228.1
9028,1.4,94.465,4.866,5228.1
9029,1.4,94.465,4.866,5228.1
9030,1.4,94.465,4.866,5228.1
9031,1.4,94.465,4.866,5228.1
9032,1.4,94.465,4.866,5228.1
9033,1.4,94.465,4.866,5228.1
9034,1.4,94.465,4.866,5228.1
9035,1.4,94.465,4.866,5228.1
9036,1.4,94.465,4.866,5228.1
9037,1.4,94.465,4.866,5228.1
9038,1.4,94.465,4.866,5228.1
9039,1.4,94.465,4.866,5228.1
9040,1.4,94.465,4.866,5228.1
9041,1.4,94.465,4.866,5228.1
9042,1.4,94.465,4.866,5228.1
9043,1.4,94.465,4.866,5228.1
9044,1.4,94.465,4.866,5228.1
9045,1.4,94.465,4.866,5228.1
9046,1.4,94.465,4.866,5228.1
9047,1.4,94.465,4.866,5228.1
9048,1.4,94.465,4.866,5228.1
9049,1.4,94.465,4.866,5228.1
9050,1.4,94.465,4.866,5228.1
9051,1.4,94.465,4.866,5228.1
9052,1.4,94.465,4.866,5228.1
9053,1.4,94.465,4.866,5228.1
9054,1.4,94.465,4.866,5228.1
9055,1.4,94.465,4.866,5228.1
9056,1.4,94.465,4.866,5228.1
9057,1.4,94.465,4.866,5228.1
9058,1.4,94.465,4.866,5228.1
9059,1.4,94.465,4.866,5228.1
9060,1.4,94.465,4.866,5228.1
9061,1.4,94.465,4.866,5228.1
9062,1.4,94.465,4.866,5228.1
9063,1.4,94.465,4.866,5228.1
9064,1.4,94.465,4.866,5228.1
9065,1.4,94.465,4.866,5228.1
9066,1.4,94.465,4.866,5228.1
9067,1.4,94.465,4.866,5228.1
9068,1.4,94.465,4.866,5228.1
9069,1.4,94.465,4.866,5228.1
9070,1.4,94.465,4.866,5228.1
9071,1.4,94.465,4.866,5228.1
9072,1.4,94.465,4.866,5228.1
9073,1.4,94.465,4.866,5228.1
9074,1.4,94.465,4.866,5228.1
9075,1.4,94.465,4.866,5228.1
9076,1.4,94.465,4.866,5228.1
9077,1.4,94.465,4.866,5228.1
9078,1.4,94.465,4.866,5228.1
9079,1.4,94.465,4.866,5228.1
9080,1.4,94.465,4.866,5228.1
9081,1.4,94.465,4.967,5228.1
9082,1.4,94.465,4.967,5228.1
9083,1.4,94.465,4.967,5228.1
9084,1.4,94.465,4.967,5228.1
9085,1.4,94.465,4.967,5228.1
9086,1.4,94.465,4.967,5228.1
9087,1.4,94.465,4.967,5228.1
9088,1.4,94.465,4.967,5228.1
9089,1.4,94.465,4.967,5228.1
9090,1.4,94.465,4.967,5228.1
9091,1.4,94.465,4.967,5228.1
9092,1.4,94.465,4.967,5228.1
9093,1.4,94.465,4.967,5228.1
9094,1.4,94.465,4.967,5228.1
9095,1.4,94.465,4.967,5228.1
9096,1.4,94.465,4.967,5228.1
9097,1.4,94.465,4.967,5228.1
9098,1.4,94.465,4.967,5228.1
9099,1.4,94.465,4.967,5228.1
9100,1.4,94.465,4.967,5228.1
9101,1.4,94.465,4.967,5228.1
9102,1.4,94.465,4.967,5228.1
9103,1.4,94.465,4.967,5228.1
9104,1.4,94.465,4.967,5228.1
9105,1.4,94.465,4.967,5228.1
9106,1.4,94.465,4.967,5228.1
9107,1.4,94.465,4.967,5228.1
9108,1.4,94.465,4.967,5228.1
9109,1.4,94.465,4.967,5228.1
9110,1.4,94.465,4.967,5228.1
9111,1.4,94.465,4.967,5228.1
9112,1.4,94.465,4.967,5228.1
9113,1.4,94.465,4.967,5228.1
9114,1.4,94.465,4.967,5228.1
9115,1.4,94.465,4.967,5228.1
9116,1.4,94.465,4.967,5228.1
9117,1.4,94.465,4.967,5228.1
9118,1.4,94.465,4.967,5228.1
9119,1.4,94.465,4.967,5228.1
9120,1.4,94.465,4.967,5228.1
9121,1.4,94.465,4.967,5228.1
9122,1.4,94.465,4.967,5228.1
9123,1.4,94.465,4.967,5228.1
9124,1.4,94.465,4.967,5228.1
9125,1.4,94.465,4.967,5228.1
9126,1.4,94.465,4.967,5228.1
9127,1.4,94.465,4.967,5228.1
9128,1.4,94.465,4.967,5228.1
9129,1.4,94.465,4.967,5228.1
9130,1.4,94.465,4.967,5228.1
9131,1.4,94.465,4.967,5228.1
9132,1.4,94.465,4.967,5228.1
9133,1.4,94.465,4.967,5228.1
9134,1.4,94.465,4.967,5228.1
9135,1.4,94.465,4.967,5228.1
9136,1.4,94.465,4.967,5228.1
9137,1.4,94.465,4.967,5228.1
9138,1.4,94.465,4.967,5228.1
9139,1.4,94.465,4.967,5228.1
9140,1.4,94.465,4.967,5228.1
9141,1.4,94.465,4.967,5228.1
9142,1.4,94.465,4.967,5228.1
9143,1.4,94.465,4.967,5228.1
9144,1.4,94.465,4.967,5228.1
9145,1.4,94.465,4.967,5228.1
9146,1.4,94.465,4.967,5228.1
9147,1.4,94.465,4.967,5228.1
9148,1.4,94.465,4.967,5228.1
9149,1.4,94.465,4.967,5228.1
9150,1.4,94.465,4.967,5228.1
9151,1.4,94.465,4.967,5228.1
9152,1.4,94.465,4.967,5228.1
9153,1.4,94.465,4.967,5228.1
9154,1.4,94.465,4.967,5228.1
9155,1.4,94.465,4.967,5228.1
9156,1.4,94.465,4.967,5228.1
9157,1.4,94.465,4.967,5228.1
9158,1.4,94.465,4.967,5228.1
9159,1.4,94.465,4.967,5228.1
9160,1.4,94.465,4.967,5228.1
9161,1.4,94.465,4.967,5228.1
9162,1.4,94.465,4.967,5228.1
9163,1.4,94.465,4.967,5228.1
9164,1.4,94.465,4.967,5228.1
9165,1.4,94.465,4.967,5228.1
9166,1.4,94.465,4.967,5228.1
9167,1.4,94.465,4.967,5228.1
9168,1.4,94.465,4.967,5228.1
9169,1.4,94.465,4.967,5228.1
9170,1.4,94.465,4.967,5228.1
9171,1.4,94.465,4.967,5228.1
9172,1.4,94.465,4.967,5228.1
9173,1.4,94.465,4.967,5228.1
9174,1.4,94.465,4.967,5228.1
9175,1.4,94.465,4.967,5228.1
9176,1.4,94.465,4.967,5228.1
9177,1.4,94.465,4.967,5228.1
9178,1.4,94.465,4.967,5228.1
9179,1.4,94.465,4.967,5228.1
9180,1.4,94.465,4.967,5228.1
9181,1.4,94.465,4.967,5228.1
9182,1.4,94.465,4.967,5228.1
9183,1.4,94.465,4.967,5228.1
9184,1.4,94.465,4.967,5228.1
9185,1.4,94.465,4.967,5228.1
9186,1.4,94.465,4.967,5228.1
9187,1.4,94.465,4.967,5228.1
9188,1.4,94.465,4.967,5228.1
9189,1.4,94.465,4.967,5228.1
9190,1.4,94.465,4.967,5228.1
9191,1.4,94.465,4.967,5228.1
9192,1.4,94.465,4.967,5228.1
9193,1.4,94.465,4.967,5228.1
9194,1.4,94.465,4.967,5228.1
9195,1.4,94.465,4.967,5228.1
9196,1.4,94.465,4.967,5228.1
9197,1.4,94.465,4.967,5228.1
9198,1.4,94.465,4.967,5228.1
9199,1.4,94.465,4.967,5228.1
9200,1.4,94.465,4.967,5228.1
9201,1.4,94.465,4.967,5228.1
9202,1.4,94.465,4.967,5228.1
9203,1.4,94.465,4.967,5228.1
9204,1.4,94.465,4.967,5228.1
9205,1.4,94.465,4.967,5228.1
9206,1.4,94.465,4.967,5228.1
9207,1.4,94.465,4.967,5228.1
9208,1.4,94.465,4.967,5228.1
9209,1.4,94.465,4.967,5228.1
9210,1.4,94.465,4.967,5228.1
9211,1.4,94.465,4.967,5228.1
9212,1.4,94.465,4.967,5228.1
9213,1.4,94.465,4.967,5228.1
9214,1.4,94.465,4.967,5228.1
9215,1.4,94.465,4.967,5228.1
9216,1.4,94.465,4.967,5228.1
9217,1.4,94.465,4.967,5228.1
9218,1.4,94.465,4.967,5228.1
9219,1.4,94.465,4.967,5228.1
9220,1.4,94.465,4.967,5228.1
9221,1.4,94.465,4.967,5228.1
9222,1.4,94.465,4.967,5228.1
9223,1.4,94.465,4.967,5228.1
9224,1.4,94.465,4.967,5228.1
9225,1.4,94.465,4.967,5228.1
9226,1.4,94.465,4.967,5228.1
9227,1.4,94.465,4.967,5228.1
9228,1.4,94.465,4.967,5228.1
9229,1.4,94.465,4.967,5228.1
9230,1.4,94.465,4.967,5228.1
9231,1.4,94.465,4.967,5228.1
9232,1.4,94.465,4.967,5228.1
9233,1.4,94.465,4.967,5228.1
9234,1.4,94.465,4.967,5228.1
9235,1.4,94.465,4.967,5228.1
9236,1.4,94.465,4.967,5228.1
9237,1.4,94.465,4.967,5228.1
9238,1.4,94.465,4.967,5228.1
9239,1.4,94.465,4.967,5228.1
9240,1.4,94.465,4.967,5228.1
9241,1.4,94.465,4.967,5228.1
9242,1.4,94.465,4.967,5228.1
9243,1.4,94.465,4.967,5228.1
9244,1.4,94.465,4.967,5228.1
9245,1.4,94.465,4.967,5228.1
9246,1.4,94.465,4.967,5228.1
9247,1.4,94.465,4.967,5228.1
9248,1.4,94.465,4.967,5228.1
9249,1.4,94.465,4.967,5228.1
9250,1.4,94.465,4.967,5228.1
9251,1.4,94.465,4.967,5228.1
9252,1.4,94.465,4.967,5228.1
9253,1.4,94.465,4.967,5228.1
9254,1.4,94.465,4.967,5228.1
9255,1.4,94.465,4.967,5228.1
9256,1.4,94.465,4.967,5228.1
9257,1.4,94.465,4.967,5228.1
9258,1.4,94.465,4.967,5228.1
9259,1.4,94.465,4.967,5228.1
9260,1.4,94.465,4.967,5228.1
9261,1.4,94.465,4.967,5228.1
9262,1.4,94.465,4.967,5228.1
9263,1.4,94.465,4.967,5228.1
9264,1.4,94.465,4.967,5228.1
9265,1.4,94.465,4.967,5228.1
9266,1.4,94.465,4.967,5228.1
9267,1.4,94.465,4.967,5228.1
9268,1.4,94.465,4.967,5228.1
9269,1.4,94.465,4.967,5228.1
9270,1.4,94.465,4.967,5228.1
9271,1.4,94.465,4.967,5228.1
9272,1.4,94.465,4.967,5228.1
9273,1.4,94.465,4.967,5228.1
9274,1.4,94.465,4.967,5228.1
9275,1.4,94.465,4.967,5228.1
9276,1.4,94.465,4.967,5228.1
9277,1.4,94.465,4.967,5228.1
9278,1.4,94.465,4.967,5228.1
9279,1.4,94.465,4.967,5228.1
9280,1.4,94.465,4.967,5228.1
9281,1.4,94.465,4.967,5228.1
9282,1.4,94.465,4.967,5228.1
9283,1.4,94.465,4.967,5228.1
9284,1.4,94.465,4.967,5228.1
9285,1.4,94.465,4.967,5228.1
9286,1.4,94.465,4.967,5228.1
9287,1.4,94.465,4.967,5228.1
9288,1.4,94.465,4.967,5228.1
9289,1.4,94.465,4.967,5228.1
9290,1.4,94.465,4.967,5228.1
9291,1.4,94.465,4.967,5228.1
9292,1.4,94.465,4.967,5228.1
9293,1.4,94.465,4.967,5228.1
9294,1.4,94.465,4.967,5228.1
9295,1.4,94.465,4.967,5228.1
9296,1.4,94.465,4.967,5228.1
9297,1.4,94.465,4.967,5228.1
9298,1.4,94.465,4.967,5228.1
9299,1.4,94.465,4.967,5228.1
9300,1.4,94.465,4.967,5228.1
9301,1.4,94.465,4.967,5228.1
9302,1.4,94.465,4.967,5228.1
9303,1.4,94.465,4.967,5228.1
9304,1.4,94.465,4.967,5228.1
9305,1.4,94.465,4.967,5228.1
9306,1.4,94.465,4.967,5228.1
9307,1.4,94.465,4.967,5228.1
9308,1.4,94.465,4.967,5228.1
9309,1.4,94.465,4.967,5228.1
9310,1.4,94.465,4.967,5228.1
9311,1.4,94.465,4.967,5228.1
9312,1.4,94.465,4.967,5228.1
9313,1.4,94.465,4.967,5228.1
9314,1.4,94.465,4.967,5228.1
9315,1.4,94.465,4.967,5228.1
9316,1.4,94.465,4.967,5228.1
9317,1.4,94.465,4.967,5228.1
9318,1.4,94.465,4.967,5228.1
9319,1.4,94.465,4.967,5228.1
9320,1.4,94.465,4.967,5228.1
9321,1.4,94.465,4.967,5228.1
9322,1.4,94.465,4.967,5228.1
9323,1.4,94.465,4.967,5228.1
9324,1.4,94.465,4.967,5228.1
9325,1.4,94.465,4.967,5228.1
9326,1.4,94.465,4.967,5228.1
9327,1.4,94.465,4.967,5228.1
9328,1.4,94.465,4.967,5228.1
9329,1.4,94.465,4.967,5228.1
9330,1.4,94.465,4.967,5228.1
9331,1.4,94.465,4.967,5228.1
9332,1.4,94.465,4.967,5228.1
9333,1.4,94.465,4.967,5228.1
9334,1.4,94.465,4.967,5228.1
9335,1.4,94.465,4.967,5228.1
9336,1.4,94.465,4.967,5228.1
9337,1.4,94.465,4.967,5228.1
9338,1.4,94.465,4.967,5228.1
9339,1.4,94.465,4.967,5228.1
9340,1.4,94.465,4.967,5228.1
9341,1.4,94.465,4.967,5228.1
9342,1.4,94.465,4.967,5228.1
9343,1.4,94.465,4.967,5228.1
9344,1.4,94.465,4.967,5228.1
9345,1.4,94.465,4.967,5228.1
9346,1.4,94.465,4.967,5228.1
9347,1.4,94.465,4.967,5228.1
9348,1.4,94.465,4.967,5228.1
9349,1.4,94.465,4.967,5228.1
9350,1.4,94.465,4.967,5228.1
9351,1.4,94.465,4.967,5228.1
9352,1.4,94.465,4.967,5228.1
9353,1.4,94.465,4.967,5228.1
9354,1.4,94.465,4.967,5228.1
9355,1.4,94.465,4.967,5228.1
9356,1.4,94.465,4.967,5228.1
9357,1.4,94.465,4.967,5228.1
9358,1.4,94.465,4.967,5228.1
9359,1.4,94.465,4.967,5228.1
9360,1.4,94.465,4.967,5228.1
9361,1.4,94.465,4.967,5228.1
9362,1.4,94.465,4.967,5228.1
9363,1.4,94.465,4.967,5228.1
9364,1.4,94.465,4.967,5228.1
9365,1.4,94.465,4.967,5228.1
9366,1.4,94.465,4.967,5228.1
9367,1.4,94.465,4.967,5228.1
9368,1.4,94.465,4.967,5228.1
9369,1.4,94.465,4.967,5228.1
9370,1.4,94.465,4.967,5228.1
9371,1.4,94.465,4.967,5228.1
9372,1.4,94.465,4.967,5228.1
9373,1.4,94.465,4.967,5228.1
9374,1.4,94.465,4.967,5228.1
9375,1.4,94.465,4.967,5228.1
9376,1.4,94.465,4.967,5228.1
9377,1.4,94.465,4.967,5228.1
9378,1.4,94.465,4.967,5228.1
9379,1.4,94.465,4.967,5228.1
9380,1.4,94.465,4.967,5228.1
9381,1.4,94.465,4.967,5228.1
9382,1.4,94.465,4.967,5228.1
9383,1.4,94.465,4.967,5228.1
9384,1.4,94.465,4.967,5228.1
9385,1.4,94.465,4.967,5228.1
9386,1.4,94.465,4.967,5228.1
9387,1.4,94.465,4.967,5228.1
9388,1.4,94.465,4.967,5228.1
9389,1.4,94.465,4.967,5228.1
9390,1.4,94.465,4.967,5228.1
9391,1.4,94.465,4.967,5228.1
9392,1.4,94.465,4.967,5228.1
9393,1.4,94.465,4.967,5228.1
9394,1.4,94.465,4.967,5228.1
9395,1.4,94.465,4.967,5228.1
9396,1.4,94.465,4.967,5228.1
9397,1.4,94.465,4.967,5228.1
9398,1.4,94.465,4.967,5228.1
9399,1.4,94.465,4.967,5228.1
9400,1.4,94.465,4.967,5228.1
9401,1.4,94.465,4.967,5228.1
9402,1.4,94.465,4.967,5228.1
9403,1.4,94.465,4.967,5228.1
9404,1.4,94.465,4.967,5228.1
9405,1.4,94.465,4.967,5228.1
9406,1.4,94.465,4.967,5228.1
9407,1.4,94.465,4.967,5228.1
9408,1.4,94.465,4.967,5228.1
9409,1.4,94.465,4.967,5228.1
9410,1.4,94.465,4.967,5228.1
9411,1.4,94.465,4.967,5228.1
9412,1.4,94.465,4.967,5228.1
9413,1.4,94.465,4.967,5228.1
9414,1.4,94.465,4.967,5228.1
9415,1.4,94.465,4.967,5228.1
9416,1.4,94.465,4.967,5228.1
9417,1.4,94.465,4.967,5228.1
9418,1.4,94.465,4.967,5228.1
9419,1.4,94.465,4.967,5228.1
9420,1.4,94.465,4.967,5228.1
9421,1.4,94.465,4.967,5228.1
9422,1.4,94.465,4.967,5228.1
9423,1.4,94.465,4.967,5228.1
9424,1.4,94.465,4.967,5228.1
9425,1.4,94.465,4.967,5228.1
9426,1.4,94.465,4.967,5228.1
9427,1.4,94.465,4.967,5228.1
9428,1.4,94.465,4.967,5228.1
9429,1.4,94.465,4.967,5228.1
9430,1.4,94.465,4.967,5228.1
9431,1.4,94.465,4.967,5228.1
9432,1.4,94.465,4.967,5228.1
9433,1.4,94.465,4.967,5228.1
9434,1.4,94.465,4.967,5228.1
9435,1.4,94.465,4.967,5228.1
9436,1.4,94.465,4.967,5228.1
9437,1.4,94.465,4.967,5228.1
9438,1.4,94.465,4.967,5228.1
9439,1.4,94.465,4.967,5228.1
9440,1.4,94.465,4.967,5228.1
9441,1.4,94.465,4.967,5228.1
9442,1.4,94.465,4.967,5228.1
9443,1.4,94.465,4.967,5228.1
9444,1.4,94.465,4.967,5228.1
9445,1.4,94.465,4.967,5228.1
9446,1.4,94.465,4.967,5228.1
9447,1.4,94.465,4.967,5228.1
9448,1.4,94.465,4.967,5228.1
9449,1.4,94.465,4.967,5228.1
9450,1.4,94.465,4.967,5228.1
9451,1.4,94.465,4.967,5228.1
9452,1.4,94.465,4.967,5228.1
9453,1.4,94.465,4.967,5228.1
9454,1.4,94.465,4.967,5228.1
9455,1.4,94.465,4.967,5228.1
9456,1.4,94.465,4.967,5228.1
9457,1.4,94.465,4.967,5228.1
9458,1.4,94.465,4.967,5228.1
9459,1.4,94.465,4.967,5228.1
9460,1.4,94.465,4.967,5228.1
9461,1.4,94.465,4.967,5228.1
9462,1.4,94.465,4.967,5228.1
9463,1.4,94.465,4.967,5228.1
9464,1.4,94.465,4.967,5228.1
9465,1.4,94.465,4.967,5228.1
9466,1.4,94.465,4.967,5228.1
9467,1.4,94.465,4.967,5228.1
9468,1.4,94.465,4.967,5228.1
9469,1.4,94.465,4.967,5228.1
9470,1.4,94.465,4.967,5228.1
9471,1.4,94.465,4.967,5228.1
9472,1.4,94.465,4.961,5228.1
9473,1.4,94.465,4.961,5228.1
9474,1.4,94.465,4.961,5228.1
9475,1.4,94.465,4.961,5228.1
9476,1.4,94.465,4.961,5228.1
9477,1.4,94.465,4.961,5228.1
9478,1.4,94.465,4.961,5228.1
9479,1.4,94.465,4.961,5228.1
9480,1.4,94.465,4.961,5228.1
9481,1.4,94.465,4.961,5228.1
9482,1.4,94.465,4.961,5228.1
9483,1.4,94.465,4.961,5228.1
9484,1.4,94.465,4.961,5228.1
9485,1.4,94.465,4.961,5228.1
9486,1.4,94.465,4.961,5228.1
9487,1.4,94.465,4.961,5228.1
9488,1.4,94.465,4.961,5228.1
9489,1.4,94.465,4.961,5228.1
9490,1.4,94.465,4.961,5228.1
9491,1.4,94.465,4.961,5228.1
9492,1.4,94.465,4.961,5228.1
9493,1.4,94.465,4.961,5228.1
9494,1.4,94.465,4.961,5228.1
9495,1.4,94.465,4.961,5228.1
9496,1.4,94.465,4.961,5228.1
9497,1.4,94.465,4.961,5228.1
9498,1.4,94.465,4.961,5228.1
9499,1.4,94.465,4.961,5228.1
9500,1.4,94.465,4.961,5228.1
9501,1.4,94.465,4.961,5228.1
9502,1.4,94.465,4.961,5228.1
9503,1.4,94.465,4.961,5228.1
9504,1.4,94.465,4.961,5228.1
9505,1.4,94.465,4.961,5228.1
9506,1.4,94.465,4.961,5228.1
9507,1.4,94.465,4.961,5228.1
9508,1.4,94.465,4.961,5228.1
9509,1.4,94.465,4.961,5228.1
9510,1.4,94.465,4.961,5228.1
9511,1.4,94.465,4.961,5228.1
9512,1.4,94.465,4.961,5228.1
9513,1.4,94.465,4.961,5228.1
9514,1.4,94.465,4.961,5228.1
9515,1.4,94.465,4.961,5228.1
9516,1.4,94.465,4.961,5228.1
9517,1.4,94.465,4.961,5228.1
9518,1.4,94.465,4.961,5228.1
9519,1.4,94.465,4.961,5228.1
9520,1.4,94.465,4.961,5228.1
9521,1.4,94.465,4.961,5228.1
9522,1.4,94.465,4.961,5228.1
9523,1.4,94.465,4.961,5228.1
9524,1.4,94.465,4.961,5228.1
9525,1.4,94.465,4.961,5228.1
9526,1.4,94.465,4.961,5228.1
9527,1.4,94.465,4.961,5228.1
9528,1.4,94.465,4.961,5228.1
9529,1.4,94.465,4.961,5228.1
9530,1.4,94.465,4.961,5228.1
9531,1.4,94.465,4.961,5228.1
9532,1.4,94.465,4.961,5228.1
9533,1.4,94.465,4.961,5228.1
9534,1.4,94.465,4.961,5228.1
9535,1.4,94.465,4.961,5228.1
9536,1.4,94.465,4.961,5228.1
9537,1.4,94.465,4.961,5228.1
9538,1.4,94.465,4.961,5228.1
9539,1.4,94.465,4.961,5228.1
9540,1.4,94.465,4.961,5228.1
9541,1.4,94.465,4.961,5228.1
9542,1.4,94.465,4.961,5228.1
9543,1.4,94.465,4.961,5228.1
9544,1.4,94.465,4.961,5228.1
9545,1.4,94.465,4.961,5228.1
9546,1.4,94.465,4.961,5228.1
9547,1.4,94.465,4.961,5228.1
9548,1.4,94.465,4.961,5228.1
9549,1.4,94.465,4.961,5228.1
9550,1.4,94.465,4.961,5228.1
9551,1.4,94.465,4.961,5228.1
9552,1.4,94.465,4.961,5228.1
9553,1.4,94.465,4.961,5228.1
9554,1.4,94.465,4.961,5228.1
9555,1.4,94.465,4.961,5228.1
9556,1.4,94.465,4.961,5228.1
9557,1.4,94.465,4.961,5228.1
9558,1.4,94.465,4.961,5228.1
9559,1.4,94.465,4.961,5228.1
9560,1.4,94.465,4.961,5228.1
9561,1.4,94.465,4.961,5228.1
9562,1.4,94.465,4.961,5228.1
9563,1.4,94.465,4.961,5228.1
9564,1.4,94.465,4.961,5228.1
9565,1.4,94.465,4.961,5228.1
9566,1.4,94.465,4.961,5228.1
9567,1.4,94.465,4.961,5228.1
9568,1.4,94.465,4.961,5228.1
9569,1.4,94.465,4.961,5228.1
9570,1.4,94.465,4.961,5228.1
9571,1.4,94.465,4.961,5228.1
9572,1.4,94.465,4.961,5228.1
9573,1.4,94.465,4.961,5228.1
9574,1.4,94.465,4.961,5228.1
9575,1.4,94.465,4.961,5228.1
9576,1.4,94.465,4.961,5228.1
9577,1.4,94.465,4.961,5228.1
9578,1.4,94.465,4.961,5228.1
9579,1.4,94.465,4.961,5228.1
9580,1.4,94.465,4.961,5228.1
9581,1.4,94.465,4.961,5228.1
9582,1.4,94.465,4.961,5228.1
9583,1.4,94.465,4.961,5228.1
9584,1.4,94.465,4.961,5228.1
9585,1.4,94.465,4.961,5228.1
9586,1.4,94.465,4.961,5228.1
9587,1.4,94.465,4.961,5228.1
9588,1.4,94.465,4.961,5228.1
9589,1.4,94.465,4.961,5228.1
9590,1.4,94.465,4.961,5228.1
9591,1.4,94.465,4.961,5228.1
9592,1.4,94.465,4.961,5228.1
9593,1.4,94.465,4.961,5228.1
9594,1.4,94.465,4.961,5228.1
9595,1.4,94.465,4.961,5228.1
9596,1.4,94.465,4.961,5228.1
9597,1.4,94.465,4.961,5228.1
9598,1.4,94.465,4.961,5228.1
9599,1.4,94.465,4.961,5228.1
9600,1.4,94.465,4.961,5228.1
9601,1.4,94.465,4.961,5228.1
9602,1.4,94.465,4.961,5228.1
9603,1.4,94.465,4.961,5228.1
9604,1.4,94.465,4.961,5228.1
9605,1.4,94.465,4.961,5228.1
9606,1.4,94.465,4.961,5228.1
9607,1.4,94.465,4.961,5228.1
9608,1.4,94.465,4.961,5228.1
9609,1.4,94.465,4.961,5228.1
9610,1.4,94.465,4.961,5228.1
9611,1.4,94.465,4.961,5228.1
9612,1.4,94.465,4.961,5228.1
9613,1.4,94.465,4.961,5228.1
9614,1.4,94.465,4.961,5228.1
9615,1.4,94.465,4.961,5228.1
9616,1.4,94.465,4.961,5228.1
9617,1.4,94.465,4.961,5228.1
9618,1.4,94.465,4.961,5228.1
9619,1.4,94.465,4.961,5228.1
9620,1.4,94.465,4.961,5228.1
9621,1.4,94.465,4.961,5228.1
9622,1.4,94.465,4.961,5228.1
9623,1.4,94.465,4.961,5228.1
9624,1.4,94.465,4.961,5228.1
9625,1.4,94.465,4.961,5228.1
9626,1.4,94.465,4.961,5228.1
9627,1.4,94.465,4.961,5228.1
9628,1.4,94.465,4.961,5228.1
9629,1.4,94.465,4.961,5228.1
9630,1.4,94.465,4.961,5228.1
9631,1.4,94.465,4.961,5228.1
9632,1.4,94.465,4.961,5228.1
9633,1.4,94.465,4.961,5228.1
9634,1.4,94.465,4.961,5228.1
9635,1.4,94.465,4.961,5228.1
9636,1.4,94.465,4.961,5228.1
9637,1.4,94.465,4.961,5228.1
9638,1.4,94.465,4.961,5228.1
9639,1.4,94.465,4.961,5228.1
9640,1.4,94.465,4.961,5228.1
9641,1.4,94.465,4.961,5228.1
9642,1.4,94.465,4.961,5228.1
9643,1.4,94.465,4.961,5228.1
9644,1.4,94.465,4.961,5228.1
9645,1.4,94.465,4.961,5228.1
9646,1.4,94.465,4.961,5228.1
9647,1.4,94.465,4.961,5228.1
9648,1.4,94.465,4.961,5228.1
9649,1.4,94.465,4.961,5228.1
9650,1.4,94.465,4.961,5228.1
9651,1.4,94.465,4.961,5228.1
9652,1.4,94.465,4.961,5228.1
9653,1.4,94.465,4.961,5228.1
9654,1.4,94.465,4.961,5228.1
9655,1.4,94.465,4.961,5228.1
9656,1.4,94.465,4.961,5228.1
9657,1.4,94.465,4.961,5228.1
9658,1.4,94.465,4.961,5228.1
9659,1.4,94.465,4.961,5228.1
9660,1.4,94.465,4.961,5228.1
9661,1.4,94.465,4.961,5228.1
9662,1.4,94.465,4.961,5228.1
9663,1.4,94.465,4.961,5228.1
9664,1.4,94.465,4.961,5228.1
9665,1.4,94.465,4.961,5228.1
9666,1.4,94.465,4.961,5228.1
9667,1.4,94.465,4.961,5228.1
9668,1.4,94.465,4.961,5228.1
9669,1.4,94.465,4.961,5228.1
9670,1.4,94.465,4.961,5228.1
9671,1.4,94.465,4.961,5228.1
9672,1.4,94.465,4.961,5228.1
9673,1.4,94.465,4.961,5228.1
9674,1.4,94.465,4.961,5228.1
9675,1.4,94.465,4.961,5228.1
9676,1.4,94.465,4.961,5228.1
9677,1.4,94.465,4.961,5228.1
9678,1.4,94.465,4.961,5228.1
9679,1.4,94.465,4.961,5228.1
9680,1.4,94.465,4.961,5228.1
9681,1.4,94.465,4.961,5228.1
9682,1.4,94.465,4.961,5228.1
9683,1.4,94.465,4.961,5228.1
9684,1.4,94.465,4.961,5228.1
9685,1.4,94.465,4.961,5228.1
9686,1.4,94.465,4.961,5228.1
9687,1.4,94.465,4.961,5228.1
9688,1.4,94.465,4.961,5228.1
9689,1.4,94.465,4.961,5228.1
9690,1.4,94.465,4.961,5228.1
9691,1.4,94.465,4.961,5228.1
9692,1.4,94.465,4.961,5228.1
9693,1.4,94.465,4.961,5228.1
9694,1.4,94.465,4.961,5228.1
9695,1.4,94.465,4.961,5228.1
9696,1.4,94.465,4.961,5228.1
9697,1.4,94.465,4.961,5228.1
9698,1.4,94.465,4.961,5228.1
9699,1.4,94.465,4.961,5228.1
9700,1.4,94.465,4.961,5228.1
9701,1.4,94.465,4.961,5228.1
9702,1.4,94.465,4.961,5228.1
9703,1.4,94.465,4.961,5228.1
9704,1.4,94.465,4.961,5228.1
9705,1.4,94.465,4.961,5228.1
9706,1.4,94.465,4.961,5228.1
9707,1.4,94.465,4.961,5228.1
9708,1.4,94.465,4.961,5228.1
9709,1.4,94.465,4.961,5228.1
9710,1.4,94.465,4.961,5228.1
9711,1.4,94.465,4.961,5228.1
9712,1.4,94.465,4.961,5228.1
9713,1.4,94.465,4.961,5228.1
9714,1.4,94.465,4.961,5228.1
