client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
8365,6,263,999,0,,0,1,2022-06-11
8366,18,94,999,0,,0,1,2022-06-25
8367,1,59,999,0,,0,1,2022-06-09
8368,7,111,999,0,,0,1,2022-06-23
8369,3,72,999,0,,0,1,2022-06-17
8370,4,199,999,0,,0,1,2022-06-20
8371,6,589,999,0,,0,1,2022-06-01
8372,1,199,999,0,,0,1,2022-06-02
8373,3,113,999,0,,0,1,2022-06-24
8374,2,179,999,0,,0,1,2022-06-09
8375,10,215,999,0,,0,1,2022-06-13
8376,2,61,999,0,,0,1,2022-06-10
8377,3,107,999,0,,0,1,2022-06-07
8378,6,242,999,0,,0,1,2022-06-25
8379,1,1340,999,0,,0,1,2022-06-06
8380,13,13,999,0,,0,1,2022-06-17
8381,1,129,999,0,,0,1,2022-06-10
8382,3,50,999,0,,0,1,2022-06-12
8383,1,406,999,0,,0,1,2022-06-26
8384,1,239,999,0,,0,1,2022-06-02
8385,1,178,999,0,,0,1,2022-06-30
8386,6,81,999,0,,0,1,2022-06-09
8387,1,327,999,0,,0,1,2022-06-26
8388,1,604,999,0,,0,1,2022-06-19
8389,2,137,999,0,,0,1,2022-06-28
8390,1,72,999,0,,0,1,2022-06-13
8391,2,246,999,0,,0,1,2022-06-08
8392,3,199,999,0,,0,1,2022-06-02
8393,1,372,999,0,,0,1,2022-06-09
8394,1,167,999,0,,0,1,2022-06-19
8395,1,30,999,0,,0,1,2022-06-27
8396,1,189,999,0,,0,1,2022-06-30
8397,1,277,999,0,,0,1,2022-06-17
8398,3,215,999,0,,0,1,2022-06-07
8399,3,133,999,0,,0,1,2022-06-12
8400,2,183,999,0,,0,1,2022-06-30
8401,3,134,999,0,,0,1,2022-06-30
8402,5,211,999,0,,0,1,2022-06-14
8403,4,80,999,0,,0,1,2022-06-25
8404,3,220,999,0,,0,1,2022-06-15
8405,2,495,999,0,,0,1,2022-06-19
8406,2,157,999,0,,0,1,2022-06-15
8407,5,81,999,0,,0,1,2022-06-02
8408,7,559,999,0,,0,1,2022-06-07
8409,3,441,999,0,,0,1,2022-06-19
8410,21,14,999,0,,0,1,2022-06-26
8411,5,662,999,0,,0,1,2022-06-12
8412,8,76,999,0,,0,1,2022-06-18
8413,3,230,999,0,,0,1,2022-06-28
8414,2,323,999,0,,0,1,2022-06-27
8415,4,117,999,0,,0,1,2022-06-22
8416,2,176,999,0,,0,1,2022-06-19
8417,6,1259,999,0,,1,1,2022-06-13
8418,4,380,999,0,,0,1,2022-06-02
8419,2,214,999,0,,0,1,2022-06-28
8420,4,136,999,0,,0,1,2022-06-07
8421,3,350,999,0,,0,1,2022-06-17
8422,5,56,999,0,,0,1,2022-06-15
8423,4,131,999,0,,0,1,2022-06-03
8424,6,113,999,0,,0,1,2022-06-07
8425,2,71,999,0,,0,1,2022-06-13
8426,3,137,999,0,,0,1,2022-06-28
8427,2,497,999,0,,0,1,2022-06-30
8428,5,184,999,0,,0,1,2022-06-13
8429,2,276,999,0,,0,1,2022-06-10
8430,2,68,999,0,,0,1,2022-06-11
8431,18,11,999,0,,0,1,2022-06-18
8432,7,313,999,0,,0,1,2022-06-23
8433,2,397,999,0,,0,1,2022-06-03
8434,2,164,999,0,,0,1,2022-06-03
8435,7,1363,999,0,,1,1,2022-06-08
8436,2,816,999,0,,0,1,2022-06-03
8437,6,1030,999,0,,0,1,2022-06-27
8438,10,266,999,0,,0,1,2022-06-25
8439,12,56,999,0,,0,1,2022-06-16
8440,8,143,999,0,,0,1,2022-06-19
8441,2,229,999,0,,0,1,2022-06-09
8442,2,342,999,0,,0,1,2022-06-01
8443,2,340,999,0,,0,1,2022-06-27
8444,2,59,999,0,,0,1,2022-06-02
8445,8,72,999,0,,0,1,2022-06-11
8446,3,599,999,0,,0,1,2022-06-23
8447,8,77,999,0,,0,1,2022-06-04
8448,2,157,999,0,,0,1,2022-06-24
8449,7,199,999,0,,0,1,2022-06-02
8450,2,187,999,0,,0,1,2022-06-01
8451,8,239,999,0,,0,1,2022-06-27
8452,5,246,999,0,,0,1,2022-06-08
8453,5,238,999,0,,0,1,2022-06-01
8454,7,118,999,0,,0,1,2022-06-12
8455,21,254,999,0,,0,1,2022-06-21
8456,7,281,999,0,,0,1,2022-06-13
8457,2,94,999,0,,0,1,2022-06-03
8458,2,269,999,0,,0,1,2022-06-20
8459,9,203,999,0,,0,1,2022-06-28
8460,6,140,999,0,,0,1,2022-06-15
8461,2,148,999,0,,0,1,2022-06-05
8462,1,583,999,0,,0,1,2022-06-04
8463,2,172,999,0,,0,1,2022-06-05
8464,5,60,999,0,,0,1,2022-06-17
8465,6,70,999,0,,0,1,2022-06-20
8466,6,68,999,0,,0,1,2022-06-20
8467,3,267,999,0,,0,1,2022-06-14
8468,4,88,999,0,,0,1,2022-06-23
8469,20,19,999,0,,0,1,2022-06-05
8470,6,490,999,0,,0,1,2022-06-16
8471,14,604,999,0,,0,1,2022-06-10
8472,3,290,999,0,,0,1,2022-06-10
8473,3,78,999,0,,0,1,2022-06-05
8474,6,88,999,0,,0,1,2022-06-29
8475,4,113,999,0,,0,1,2022-06-04
8476,1,550,999,0,,0,1,2022-06-15
8477,1,52,999,0,,0,1,2022-06-30
8478,3,197,999,0,,0,1,2022-06-07
8479,3,235,999,0,,0,1,2022-06-20
8480,6,159,999,0,,0,1,2022-06-20
8481,11,120,999,0,,0,1,2022-06-16
8482,2,1516,999,0,,0,1,2022-06-19
8483,19,28,999,0,,0,1,2022-06-18
8484,7,87,999,0,,0,1,2022-06-28
8485,7,151,999,0,,0,1,2022-06-04
8486,1,226,999,0,,0,1,2022-06-13
8487,11,113,999,0,,0,1,2022-06-02
8488,1,281,999,0,,0,1,2022-06-13
8489,4,1336,999,0,,1,1,2022-06-25
8490,14,173,999,0,,0,1,2022-06-06
8491,11,83,999,0,,0,1,2022-06-07
8492,6,180,999,0,,0,1,2022-06-01
8493,1,457,999,0,,0,1,2022-06-06
8494,1,25,999,0,,0,1,2022-06-21
8495,8,145,999,0,,0,1,2022-06-11
8496,1,622,999,0,,0,1,2022-06-29
8497,1,89,999,0,,0,1,2022-06-24
8498,6,99,999,0,,0,1,2022-06-28
8499,1,71,999,0,,0,1,2022-06-24
8500,1,407,999,0,,0,1,2022-06-21
8501,1,250,999,0,,0,1,2022-06-13
8502,1,633,999,0,,1,1,2022-06-27
8503,3,111,999,0,,0,1,2022-06-15
8504,2,462,999,0,,0,1,2022-06-12
8505,4,28,999,0,,0,1,2022-06-10
8506,1,1138,999,0,,0,1,2022-06-25
8507,2,107,999,0,,0,1,2022-06-20
8508,2,135,999,0,,0,1,2022-06-29
8509,3,96,999,0,,0,1,2022-06-18
8510,2,131,999,0,,0,1,2022-06-29
8511,2,46,999,0,,0,1,2022-06-11
8512,2,267,999,0,,0,1,2022-06-22
8513,3,213,999,0,,0,1,2022-06-07
8514,1,1242,999,0,,1,1,2022-06-12
8515,3,109,999,0,,0,1,2022-06-12
8516,3,75,999,0,,0,1,2022-06-22
8517,4,129,999,0,,0,1,2022-06-07
8518,3,89,999,0,,0,1,2022-06-01
8519,4,103,999,0,,0,1,2022-06-10
8520,3,105,999,0,,0,1,2022-06-12
8521,5,71,999,0,,0,1,2022-06-11
8522,2,406,999,0,,0,1,2022-06-30
8523,2,66,999,0,,0,1,2022-06-03
8524,2,38,999,0,,0,1,2022-06-29
8525,2,166,999,0,,0,1,2022-06-18
8526,2,67,999,0,,0,1,2022-06-04
8527,4,121,999,0,,0,1,2022-06-19
8528,15,524,999,0,,1,1,2022-06-03
8529,4,1141,999,0,,1,1,2022-06-22
8530,5,125,999,0,,0,1,2022-06-20
8531,1,18,999,0,,0,1,2022-06-19
8532,1,355,999,0,,0,1,2022-06-15
8533,1,237,999,0,,0,1,2022-06-13
8534,1,299,999,0,,0,1,2022-06-18
8535,1,578,999,0,,1,1,2022-06-11
8536,1,109,999,0,,0,1,2022-06-28
8537,2,142,999,0,,0,1,2022-06-19
8538,1,102,999,0,,0,1,2022-06-26
8539,1,233,999,0,,0,1,2022-06-22
8540,2,194,999,0,,0,1,2022-06-29
8541,1,365,999,0,,0,1,2022-06-18
8542,2,984,999,0,,1,1,2022-06-01
8543,8,16,999,0,,0,1,2022-06-06
8544,1,105,999,0,,0,1,2022-06-01
8545,1,215,999,0,,0,1,2022-06-19
8546,10,148,999,0,,0,1,2022-06-25
8547,1,386,999,0,,0,1,2022-06-24
8548,4,91,999,0,,0,1,2022-06-17
8549,1,98,999,0,,0,1,2022-06-19
8550,2,193,999,0,,0,1,2022-06-04
8551,1,132,999,0,,0,1,2022-06-20
8552,1,279,999,0,,0,1,2022-06-28
8553,9,109,999,0,,0,1,2022-06-30
8554,1,1045,999,0,,0,1,2022-06-23
8555,1,361,999,0,,0,1,2022-06-05
8556,1,204,999,0,,0,1,2022-06-23
8557,1,83,999,0,,0,1,2022-06-27
8558,1,105,999,0,,0,1,2022-06-02
8559,10,73,999,0,,0,1,2022-06-09
8560,8,77,999,0,,0,1,2022-06-12
8561,1,29,999,0,,0,1,2022-06-10
8562,1,355,999,0,,0,1,2022-06-15
8563,1,153,999,0,,0,1,2022-06-21
8564,1,87,999,0,,0,1,2022-06-11
8565,6,178,999,0,,0,1,2022-06-23
8566,1,174,999,0,,0,1,2022-06-28
8567,1,605,999,0,,0,1,2022-06-03
8568,1,638,999,0,,1,1,2022-06-30
8569,1,89,999,0,,0,1,2022-06-29
8570,2,121,999,0,,0,1,2022-06-23
8571,1,216,999,0,,0,1,2022-06-18
8572,2,83,999,0,,0,1,2022-06-17
8573,9,317,999,0,,0,1,2022-06-15
8574,1,184,999,0,,0,1,2022-06-21
8575,1,161,999,0,,0,1,2022-06-13
8576,1,301,999,0,,0,1,2022-06-27
8577,1,276,999,0,,0,1,2022-06-21
8578,1,182,999,0,,0,1,2022-06-08
8579,2,139,999,0,,0,1,2022-06-18
8580,3,87,999,0,,0,1,2022-06-05
8581,1,377,999,0,,0,1,2022-06-01
8582,1,211,999,0,,0,1,2022-06-13
8583,4,357,999,0,,0,1,2022-06-08
8584,2,119,999,0,,0,1,2022-06-04
8585,2,264,999,0,,0,1,2022-06-04
8586,1,165,999,0,,0,1,2022-06-27
8587,1,148,999,0,,0,1,2022-06-12
8588,2,121,999,0,,0,1,2022-06-16
8589,2,235,999,0,,0,1,2022-06-13
8590,2,90,999,0,,0,1,2022-06-15
8591,2,367,999,0,,0,1,2022-06-21
8592,3,444,999,0,,0,1,2022-06-14
8593,1,141,999,0,,0,1,2022-06-17
8594,1,31,999,0,,0,1,2022-06-26
8595,1,283,999,0,,0,1,2022-06-17
8596,2,767,999,0,,1,1,2022-06-03
8597,1,123,999,0,,0,1,2022-06-06
8598,1,236,999,0,,0,1,2022-06-27
8599,1,936,999,0,,1,1,2022-06-24
8600,3,85,999,0,,0,1,2022-06-01
8601,2,104,999,0,,0,1,2022-06-22
8602,4,71,999,0,,0,1,2022-06-08
8603,2,525,999,0,,1,1,2022-06-29
8604,1,324,999,0,,0,1,2022-06-21
8605,1,525,999,0,,0,1,2022-06-28
8606,1,238,999,0,,0,1,2022-06-25
8607,1,563,999,0,,1,1,2022-06-24
8608,2,217,999,0,,0,1,2022-06-27
8609,2,433,999,0,,0,1,2022-06-08
8610,1,52,999,0,,0,1,2022-06-13
8611,8,149,999,0,,0,1,2022-06-09
8612,2,357,999,0,,0,1,2022-06-10
8613,1,140,999,0,,0,1,2022-06-26
8614,3,171,999,0,,0,1,2022-06-27
8615,2,154,999,0,,0,1,2022-06-06
8616,1,219,999,0,,0,1,2022-06-21
8617,6,1449,999,0,,1,1,2022-06-24
8618,1,251,999,0,,0,1,2022-06-27
8619,1,544,999,0,,0,1,2022-06-04
8620,1,232,999,0,,0,1,2022-06-04
8621,1,920,999,0,,1,1,2022-06-19
8622,1,79,999,0,,0,1,2022-06-06
8623,2,103,999,0,,0,1,2022-06-13
8624,2,833,999,0,,0,1,2022-06-07
8625,1,97,999,0,,0,1,2022-06-18
8626,6,205,999,0,,0,1,2022-06-29
8627,2,360,999,0,,0,1,2022-06-23
8628,2,344,999,0,,0,1,2022-06-23
8629,1,204,999,0,,0,1,2022-06-23
8630,3,156,999,0,,0,1,2022-06-09
8631,1,213,999,0,,0,1,2022-06-15
8632,6,153,999,0,,0,1,2022-06-15
8633,2,29,999,0,,0,1,2022-06-25
8634,1,15,999,0,,0,1,2022-06-17
8635,1,38,999,0,,0,1,2022-06-07
8636,2,654,999,0,,0,1,2022-06-15
8637,10,1254,999,0,,0,1,2022-06-16
8638,2,139,999,0,,0,1,2022-06-27
8639,1,81,999,0,,0,1,2022-06-04
8640,7,597,999,0,,0,1,2022-06-30
8641,8,228,999,0,,0,1,2022-06-01
8642,4,763,999,0,,0,1,2022-06-29
8643,2,2203,999,0,,1,1,2022-06-02
8644,6,61,999,0,,0,1,2022-06-13
8645,4,99,999,0,,0,1,2022-06-03
8646,5,85,999,0,,0,1,2022-06-06
8647,2,187,999,0,,0,1,2022-06-29
8648,2,188,999,0,,0,1,2022-06-10
8649,3,298,999,0,,0,1,2022-06-16
8650,2,113,999,0,,0,1,2022-06-23
8651,2,201,999,0,,0,1,2022-06-16
8652,2,264,999,0,,0,1,2022-06-03
8653,2,23,999,0,,0,1,2022-06-08
8654,16,42,999,0,,0,1,2022-06-04
8655,2,180,999,0,,0,1,2022-06-19
8656,2,95,999,0,,0,1,2022-06-10
8657,1,69,999,0,,0,1,2022-06-28
8658,1,324,999,0,,0,1,2022-06-26
8659,1,144,999,0,,0,1,2022-06-04
8660,2,298,999,0,,0,1,2022-06-21
8661,7,1224,999,0,,0,1,2022-06-10
8662,10,173,999,0,,0,1,2022-06-22
8663,2,134,999,0,,0,1,2022-06-26
8664,1,245,999,0,,0,1,2022-06-09
8665,3,121,999,0,,0,1,2022-06-19
8666,1,49,999,0,,0,1,2022-06-22
8667,2,606,999,0,,0,1,2022-06-08
8668,5,489,999,0,,0,1,2022-06-23
8669,2,184,999,0,,0,1,2022-06-10
8670,1,106,999,0,,0,1,2022-06-01
8671,2,91,999,0,,0,1,2022-06-24
8672,2,249,999,0,,0,1,2022-06-13
8673,2,92,999,0,,0,1,2022-06-23
8674,2,404,999,0,,0,1,2022-06-02
8675,3,135,999,0,,0,1,2022-06-13
8676,1,37,999,0,,0,1,2022-06-18
8677,6,141,999,0,,0,1,2022-06-13
8678,1,117,999,0,,0,1,2022-06-04
8679,9,174,999,0,,0,1,2022-06-29
8680,4,60,999,0,,0,1,2022-06-18
8681,5,235,999,0,,0,1,2022-06-10
8682,4,285,999,0,,0,1,2022-06-19
8683,1,112,999,0,,0,1,2022-06-20
8684,2,99,999,0,,0,1,2022-06-11
8685,2,132,999,0,,0,1,2022-06-22
8686,4,208,999,0,,0,1,2022-06-27
8687,1,135,999,0,,0,1,2022-06-23
8688,1,179,999,0,,0,1,2022-06-22
8689,1,126,999,0,,0,1,2022-06-24
8690,4,329,999,0,,0,1,2022-06-26
8691,2,126,999,0,,0,1,2022-06-03
8692,1,119,999,0,,0,1,2022-06-01
8693,2,209,999,0,,0,1,2022-06-24
8694,6,192,999,0,,0,1,2022-06-08
8695,2,341,999,0,,0,1,2022-06-20
8696,13,17,999,0,,0,1,2022-06-03
8697,1,167,999,0,,0,1,2022-06-19
8698,2,52,999,0,,0,1,2022-06-12
8699,6,152,999,0,,0,1,2022-06-10
8700,3,84,999,0,,0,1,2022-06-15
8701,4,341,999,0,,0,1,2022-06-17
8702,2,244,999,0,,0,1,2022-06-15
8703,2,423,999,0,,0,1,2022-06-05
8704,3,65,999,0,,0,1,2022-06-21
8705,3,170,999,0,,0,1,2022-06-12
8706,2,87,999,0,,0,1,2022-06-06
8707,2,227,999,0,,0,1,2022-06-19
8708,2,34,999,0,,0,1,2022-06-26
8709,2,169,999,0,,0,1,2022-06-09
8710,16,46,999,0,,0,1,2022-06-11
8711,2,39,999,0,,0,1,2022-06-22
8712,15,282,999,0,,0,1,2022-06-30
8713,4,112,999,0,,0,1,2022-06-02
8714,4,36,999,0,,0,1,2022-06-05
8715,4,69,999,0,,0,1,2022-06-12
8716,2,299,999,0,,0,1,2022-06-02
8717,6,80,999,0,,0,1,2022-06-26
8718,2,729,999,0,,0,1,2022-06-23
8719,5,389,999,0,,0,1,2022-06-21
8720,6,229,999,0,,0,1,2022-06-04
8721,2,624,999,0,,0,1,2022-06-03
8722,2,165,999,0,,0,1,2022-06-27
8723,2,216,999,0,,0,1,2022-06-10
8724,1,122,999,0,,0,1,2022-06-16
8725,2,201,999,0,,0,1,2022-06-08
8726,2,172,999,0,,0,1,2022-06-17
8727,10,79,999,0,,0,1,2022-06-07
8728,2,702,999,0,,0,1,2022-06-04
8729,4,112,999,0,,0,1,2022-06-05
8730,10,65,999,0,,0,1,2022-06-25
8731,1,361,999,0,,0,1,2022-06-11
8732,2,140,999,0,,0,1,2022-06-26
8733,3,382,999,0,,0,1,2022-06-10
8734,1,128,999,0,,0,1,2022-06-18
8735,1,175,999,0,,0,1,2022-06-04
8736,1,147,999,0,,0,1,2022-06-05
8737,1,292,999,0,,0,1,2022-06-16
8738,1,235,999,0,,0,1,2022-06-17
8739,1,156,999,0,,0,1,2022-06-22
8740,11,570,999,0,,0,1,2022-06-14
8741,3,399,999,0,,0,1,2022-06-05
8742,1,222,999,0,,0,1,2022-06-07
8743,1,243,999,0,,0,1,2022-06-25
8744,1,74,999,0,,0,1,2022-06-20
8745,1,243,999,0,,0,1,2022-06-14
8746,1,88,999,0,,0,1,2022-06-21
8747,1,38,999,0,,0,1,2022-06-07
8748,1,379,999,0,,0,1,2022-06-15
8749,1,178,999,0,,0,1,2022-06-12
8750,1,27,999,0,,0,1,2022-06-09
8751,1,80,999,0,,0,1,2022-06-17
8752,1,75,999,0,,0,1,2022-06-23
8753,1,65,999,0,,0,1,2022-06-16
8754,1,168,999,0,,0,1,2022-06-09
8755,1,179,999,0,,0,1,2022-06-14
8756,1,49,999,0,,0,1,2022-06-16
8757,1,25,999,0,,0,1,2022-06-29
8758,1,221,999,0,,0,1,2022-06-25
8759,8,484,999,0,,0,1,2022-06-28
8760,2,119,999,0,,0,1,2022-06-02
8761,1,773,999,0,,0,1,2022-06-09
8762,1,135,999,0,,0,1,2022-06-18
8763,1,169,999,0,,0,1,2022-06-27
8764,1,104,999,0,,0,1,2022-06-19
8765,11,870,999,0,,0,1,2022-06-22
8766,2,400,999,0,,0,1,2022-06-02
8767,2,112,999,0,,0,1,2022-06-02
8768,1,283,999,0,,0,1,2022-06-13
8769,1,56,999,0,,0,1,2022-06-05
8770,1,224,999,0,,0,1,2022-06-11
8771,1,172,999,0,,0,1,2022-06-26
8772,1,636,999,0,,0,1,2022-06-12
8773,1,40,999,0,,0,1,2022-06-07
8774,1,63,999,0,,0,1,2022-06-22
8775,1,396,999,0,,0,1,2022-06-04
8776,1,487,999,0,,0,1,2022-06-23
8777,1,221,999,0,,0,1,2022-06-18
8778,1,116,999,0,,0,1,2022-06-03
8779,1,400,999,0,,0,1,2022-06-08
8780,1,222,999,0,,0,1,2022-06-13
8781,1,78,999,0,,0,1,2022-06-12
8782,1,92,999,0,,0,1,2022-06-10
8783,2,48,999,0,,0,1,2022-06-11
8784,1,97,999,0,,0,1,2022-06-16
8785,1,69,999,0,,0,1,2022-06-15
8786,2,333,999,0,,0,1,2022-06-29
8787,6,78,999,0,,0,1,2022-06-06
8788,1,131,999,0,,0,1,2022-06-30
8789,1,155,999,0,,0,1,2022-06-13
8790,1,397,999,0,,0,1,2022-06-28
8791,1,41,999,0,,0,1,2022-06-27
8792,1,93,999,0,,0,1,2022-06-18
8793,1,133,999,0,,0,1,2022-06-01
8794,6,57,999,0,,0,1,2022-06-16
8795,1,21,999,0,,0,1,2022-06-06
8796,1,47,999,0,,0,1,2022-06-19
8797,1,89,999,0,,0,1,2022-06-15
8798,1,163,999,0,,0,1,2022-06-06
8799,1,86,999,0,,0,1,2022-06-11
8800,2,142,999,0,,0,1,2022-06-17
8801,2,492,999,0,,0,1,2022-06-30
8802,2,327,999,0,,0,1,2022-06-27
8803,1,189,999,0,,0,1,2022-06-23
8804,1,812,999,0,,1,1,2022-06-04
8805,1,73,999,0,,0,1,2022-06-27
8806,1,428,999,0,,0,1,2022-06-22
8807,1,41,999,0,,0,1,2022-06-10
8808,1,202,999,0,,0,1,2022-06-12
8809,1,169,999,0,,0,1,2022-06-08
8810,1,271,999,0,,0,1,2022-06-11
8811,1,232,999,0,,0,1,2022-06-18
8812,5,305,999,0,,0,1,2022-06-22
8813,1,175,999,0,,0,1,2022-06-14
8814,1,67,999,0,,0,1,2022-06-19
8815,2,81,999,0,,0,1,2022-06-25
8816,1,647,999,0,,0,1,2022-06-23
8817,2,910,999,0,,1,1,2022-06-06
8818,2,65,999,0,,0,1,2022-06-09
8819,1,21,999,0,,0,1,2022-06-15
8820,1,292,999,0,,0,1,2022-06-10
8821,1,1446,999,0,,1,1,2022-06-02
8822,1,463,999,0,,0,1,2022-06-25
8823,1,60,999,0,,0,1,2022-06-08
8824,1,141,999,0,,0,1,2022-06-03
8825,1,60,999,0,,0,1,2022-06-26
8826,2,1149,999,0,,1,1,2022-06-29
8827,1,179,999,0,,0,1,2022-06-10
8828,2,166,999,0,,0,1,2022-06-16
8829,2,67,999,0,,0,1,2022-06-07
8830,2,263,999,0,,0,1,2022-06-09
8831,1,133,999,0,,0,1,2022-06-12
8832,2,124,999,0,,0,1,2022-06-10
8833,1,331,999,0,,0,1,2022-06-15
8834,1,174,999,0,,0,1,2022-06-30
8835,1,190,999,0,,0,1,2022-06-09
8836,1,409,999,0,,0,1,2022-06-02
8837,1,145,999,0,,0,1,2022-06-19
8838,1,139,999,0,,0,1,2022-06-20
8839,2,247,999,0,,0,1,2022-06-02
8840,1,90,999,0,,0,1,2022-06-26
8841,1,52,999,0,,0,1,2022-06-21
8842,1,170,999,0,,0,1,2022-06-01
8843,1,100,999,0,,0,1,2022-06-13
8844,1,70,999,0,,0,1,2022-06-10
8845,1,89,999,0,,0,1,2022-06-09
8846,1,91,999,0,,0,1,2022-06-28
8847,1,47,999,0,,0,1,2022-06-13
8848,8,52,999,0,,0,1,2022-06-21
8849,1,81,999,0,,0,1,2022-06-06
8850,1,39,999,0,,0,1,2022-06-08
8851,1,225,999,0,,0,1,2022-06-18
8852,2,36,999,0,,0,1,2022-06-04
8853,1,287,999,0,,0,1,2022-06-27
8854,1,627,999,0,,0,1,2022-06-06
8855,1,83,999,0,,0,1,2022-06-08
8856,2,106,999,0,,0,1,2022-06-13
8857,2,166,999,0,,0,1,2022-06-19
8858,1,264,999,0,,0,1,2022-06-23
8859,1,72,999,0,,0,1,2022-06-10
8860,1,452,999,0,,0,1,2022-06-24
8861,1,22,999,0,,0,1,2022-06-03
8862,1,272,999,0,,0,1,2022-06-18
8863,1,152,999,0,,0,1,2022-06-12
8864,2,85,999,0,,0,1,2022-06-02
8865,1,247,999,0,,0,1,2022-06-13
8866,2,508,999,0,,1,1,2022-06-01
8867,1,315,999,0,,0,1,2022-06-13
8868,2,109,999,0,,0,1,2022-06-30
8869,1,414,999,0,,0,1,2022-06-02
8870,1,107,999,0,,0,1,2022-06-02
8871,1,218,999,0,,0,1,2022-06-14
8872,1,285,999,0,,0,1,2022-06-03
8873,1,290,999,0,,0,1,2022-06-09
8874,1,257,999,0,,0,1,2022-06-09
8875,1,267,999,0,,0,1,2022-06-01
8876,2,150,999,0,,0,1,2022-06-11
8877,1,21,999,0,,0,1,2022-06-10
8878,1,108,999,0,,0,1,2022-06-06
8879,1,153,999,0,,0,1,2022-06-21
8880,1,202,999,0,,0,1,2022-06-21
8881,20,60,999,0,,0,1,2022-06-04
8882,2,265,999,0,,0,1,2022-06-08
8883,3,590,999,0,,1,1,2022-06-01
8884,2,126,999,0,,0,1,2022-06-21
8885,2,48,999,0,,0,1,2022-06-04
8886,2,234,999,0,,0,1,2022-06-21
8887,1,53,999,0,,0,1,2022-06-01
8888,2,370,999,0,,0,1,2022-06-26
8889,1,419,999,0,,0,1,2022-06-12
8890,1,355,999,0,,0,1,2022-06-18
8891,1,280,999,0,,0,1,2022-06-09
8892,2,80,999,0,,0,1,2022-06-06
8893,1,222,999,0,,0,1,2022-06-29
8894,1,251,999,0,,0,1,2022-06-17
8895,2,117,999,0,,0,1,2022-06-10
8896,3,237,999,0,,0,1,2022-06-12
8897,1,636,999,0,,1,1,2022-06-18
8898,1,147,999,0,,0,1,2022-06-27
8899,2,83,999,0,,0,1,2022-06-03
8900,2,164,999,0,,0,1,2022-06-14
8901,2,103,999,0,,0,1,2022-06-16
8902,1,280,999,0,,0,1,2022-06-19
8903,1,118,999,0,,0,1,2022-06-11
8904,2,80,999,0,,0,1,2022-06-19
8905,3,127,999,0,,0,1,2022-06-30
8906,1,701,999,0,,1,1,2022-06-29
8907,1,160,999,0,,0,1,2022-06-15
8908,1,57,999,0,,0,1,2022-06-23
8909,1,227,999,0,,0,1,2022-06-15
8910,2,115,999,0,,0,1,2022-06-22
8911,11,267,999,0,,0,1,2022-06-05
8912,2,761,999,0,,1,1,2022-06-16
8913,2,1053,999,0,,1,1,2022-06-03
8914,3,594,999,0,,0,1,2022-06-17
8915,3,471,999,0,,0,1,2022-06-12
8916,2,227,999,0,,0,1,2022-06-15
8917,3,113,999,0,,0,1,2022-06-28
8918,2,447,999,0,,0,1,2022-06-27
8919,1,215,999,0,,0,1,2022-06-19
8920,1,185,999,0,,0,1,2022-06-19
8921,3,169,999,0,,0,1,2022-06-19
8922,2,18,999,0,,0,1,2022-06-22
8923,2,23,999,0,,0,1,2022-06-28
8924,8,27,999,0,,0,1,2022-06-22
8925,1,348,999,0,,0,1,2022-06-18
8926,2,64,999,0,,0,1,2022-06-19
8927,2,57,999,0,,0,1,2022-06-30
8928,1,71,999,0,,0,1,2022-06-22
8929,2,168,999,0,,0,1,2022-06-17
8930,1,581,999,0,,0,1,2022-06-03
8931,3,346,999,0,,0,1,2022-06-04
8932,3,99,999,0,,0,1,2022-06-14
8933,2,237,999,0,,0,1,2022-06-04
8934,1,52,999,0,,0,1,2022-06-20
8935,2,27,999,0,,0,1,2022-06-21
8936,1,511,999,0,,0,1,2022-06-13
8937,1,201,999,0,,0,1,2022-06-28
8938,2,170,999,0,,0,1,2022-06-23
8939,2,61,999,0,,0,1,2022-06-06
8940,2,256,999,0,,0,1,2022-06-17
8941,1,87,999,0,,0,1,2022-06-09
8942,4,137,999,0,,0,1,2022-06-13
8943,2,245,999,0,,0,1,2022-06-14
8944,2,1005,999,0,,0,1,2022-06-06
8945,1,20,999,0,,0,1,2022-06-25
8946,1,387,999,0,,0,1,2022-06-29
8947,2,690,999,0,,0,1,2022-06-29
8948,1,1084,999,0,,0,1,2022-06-20
8949,2,140,999,0,,0,1,2022-06-30
8950,2,400,999,0,,0,1,2022-06-16
8951,2,190,999,0,,0,1,2022-06-13
8952,8,432,999,0,,0,1,2022-06-01
8953,1,82,999,0,,0,1,2022-06-05
8954,1,19,999,0,,0,1,2022-06-29
8955,1,94,999,0,,0,1,2022-06-09
8956,1,34,999,0,,0,1,2022-06-28
8957,3,586,999,0,,0,1,2022-06-09
8958,2,983,999,0,,1,1,2022-06-09
8959,2,221,999,0,,0,1,2022-06-19
8960,1,563,999,0,,0,1,2022-06-19
8961,1,741,999,0,,0,1,2022-06-09
8962,2,40,999,0,,0,1,2022-06-15
8963,3,85,999,0,,0,1,2022-06-25
8964,2,313,999,0,,0,1,2022-06-24
8965,1,128,999,0,,0,1,2022-06-01
8966,1,163,999,0,,0,1,2022-06-29
8967,10,21,999,0,,0,1,2022-06-14
8968,1,17,999,0,,0,1,2022-06-14
8969,7,59,999,0,,0,1,2022-06-06
